倉庫ID,業務区分ID,商品ID,month_code,合計出荷数
7,7,790002,2408,269
7,7,790002,2411,84
7,7,81000001,2402,1
7,7,81000001,2405,1
7,7,81000001,2407,1
7,7,81000001,2409,1
7,7,81000001,2410,2
7,7,81000002,2401,1
7,7,81000002,2407,1
7,7,81000004,2406,1
7,7,81000004,2408,1
7,7,81000005,2404,1
7,7,81000005,2405,1
7,7,81000006,2408,2
7,7,81000007,2408,2
7,7,81000008,2406,1
7,7,81000010,2404,1
7,7,81000010,2408,1
7,7,81000011,2408,34
7,7,81000011,2411,1
7,7,81000011,2412,1
7,7,81000012,2401,1
7,7,81000012,2404,2
7,7,81000012,2408,17
7,7,81000012,2411,1
7,7,81000012,2412,4
7,7,81000013,2401,1
7,7,81000013,2408,6
7,7,81000014,2408,2
7,7,81000014,2411,3
7,7,81000015,2403,1
7,7,81000015,2408,4
7,7,81000015,2411,1
7,7,81000016,2403,1
7,7,81000017,2408,1
7,7,81000018,2408,5
7,7,81000019,2408,3
7,7,81000020,2408,6
7,7,81000021,2408,2
7,7,81000021,2412,1
7,7,81000023,2407,1
7,7,81000023,2408,18
7,7,81000024,2408,1
7,7,81000025,2407,4
7,7,81000025,2408,2
7,7,81000026,2408,5
7,7,81000027,2401,2
7,7,81000027,2402,1
7,7,81000027,2408,4
7,7,81000028,2405,2
7,7,81000031,2407,1
7,7,81000031,2408,3
7,7,81000031,2410,1
7,7,81000031,2412,2
7,7,81000033,2411,1
7,7,81000034,2408,2
7,7,81000037,2408,2
7,7,81000038,2406,1
7,7,81000038,2408,3
7,7,82000012,2407,1
7,7,82000013,2409,1
7,7,82000014,2409,1
7,7,82000017,2410,1
7,7,82000024,2403,1
7,7,82000026,2411,1
7,7,83000007,2401,1
7,7,83000007,2402,1
7,7,83000007,2404,1
7,7,83000008,2410,2
7,7,83000008,2412,1
7,7,83000008,2501,1
7,7,83000010,2410,1
7,7,83000011,2405,1
7,7,83000013,2402,2
7,7,83000013,2410,1
7,7,83000014,2405,1
7,7,8887,2401,2424
7,7,8887,2402,1264
7,7,90000001,2501,1
7,7,90000001,2502,2
7,7,90000001,2503,6
7,7,90000001,2504,4
7,7,90000001,2505,6
7,7,90000001,2506,1
7,7,90000001,2507,5
7,7,90000001,2508,3
7,7,90000002,2502,3
7,7,90000002,2503,2
7,7,90000002,2504,1
7,7,90000002,2505,1
7,7,90000002,2506,1
7,7,90000002,2507,1
7,7,90000002,2508,2
7,7,90000002,2509,1
7,7,90001,2401,6
7,7,90001,2402,5
7,7,90001,2403,3
7,7,90001,2404,5
7,7,90001,2405,6
7,7,90001,2406,3
7,7,90001,2407,9
7,7,90001,2408,126
7,7,90001,2409,3
7,7,90001,2410,8
7,7,90001,2411,8
7,7,90001,2412,9
7,7,90001,2501,2
7,7,90001,2502,2
7,7,90001,2503,6
7,7,90001,2504,4
7,7,90001,2505,6
7,7,90001,2506,1
7,7,90001,2507,5
7,7,90001,2508,3
7,7,90002,2502,3
7,7,90002,2503,2
7,7,90002,2504,1
7,7,90002,2505,1
7,7,90002,2506,1
7,7,90002,2507,1
7,7,90002,2508,2
7,7,90002,2509,1
7,7,900038,2401,1
7,7,980004,2401,4
7,7,980011,2405,17
7,7,980011,2411,4
7,7,980012,2405,7
7,7,980012,2411,3
7,7,980013,2401,3
7,7,980013,2402,129
7,7,980013,2404,6
7,7,980013,2405,21
7,7,980013,2406,420
7,7,980013,2408,32
7,7,980013,2410,135
7,7,980013,2411,145
7,7,980014,2401,18
7,7,980014,2402,60
7,7,980014,2404,8
7,7,980014,2405,16
7,7,980014,2406,333
7,7,980014,2408,2
7,7,980014,2410,84
7,7,980014,2411,102
7,7,980015,2402,147
7,7,980015,2405,98
7,7,980015,2406,31
7,7,980015,2410,48
7,7,980015,2411,94
7,7,980016,2402,50
7,7,980016,2405,35
7,7,980016,2406,4
7,7,980016,2410,83
7,7,980016,2411,145
7,7,980023,2410,2
7,7,980023,2411,2
7,7,980024,2411,2
7,7,980025,2404,19
7,7,980025,2405,2
7,7,980025,2408,10
7,7,980026,2404,19
7,7,980026,2405,3
7,7,980026,2408,10
7,7,980027,2411,16
7,7,980028,2411,8
7,7,980028,2412,12
7,7,980031,2411,18
7,7,980031,2412,84
7,7,980032,2411,18
7,7,980032,2412,34
7,7,99980011,2411,4
7,7,99980012,2411,3
7,7,99980013,2401,3
7,7,99980013,2402,129
7,7,99980013,2404,6
7,7,99980013,2405,21
7,7,99980013,2406,420
7,7,99980013,2408,32
7,7,99980013,2410,135
7,7,99980013,2411,145
7,7,99980014,2401,18
7,7,99980014,2402,60
7,7,99980014,2404,8
7,7,99980014,2405,16
7,7,99980014,2406,333
7,7,99980014,2408,2
7,7,99980014,2410,84
7,7,99980014,2411,102
7,7,99980015,2402,147
7,7,99980015,2405,98
7,7,99980015,2406,31
7,7,99980015,2410,48
7,7,99980015,2411,94
7,7,99980016,2402,50
7,7,99980016,2405,35
7,7,99980016,2406,4
7,7,99980016,2410,83
7,7,99980016,2411,145
7,7,99980023,2410,2
7,7,99980023,2411,2
7,7,99980024,2411,2
7,7,99980025,2404,19
7,7,99980025,2405,2
7,7,99980025,2408,10
7,7,99980026,2404,19
7,7,99980026,2405,3
7,7,99980026,2408,10
7,7,99980027,2411,16
7,7,99980028,2411,8
7,7,99980028,2412,12
7,7,99980031,2411,18
7,7,99980031,2412,84
7,7,99980032,2411,18
7,7,99980032,2412,34
7,7,A006,2405,24
7,7,A006,2406,13
7,7,A006,2407,22
7,7,A006,2408,16
7,7,A006,2409,12
7,7,A006,2410,16
7,7,A006,2411,7
7,7,A006,2412,13
7,7,A006,2501,12
7,7,A006,2502,12
7,7,A006,2503,7
7,7,A006,2504,10
7,7,A006,2505,18
7,7,A006,2506,12
7,7,A006,2507,11
7,7,A006,2508,16
7,7,A006,2509,5
7,7,A007,2405,35
7,7,A007,2406,41
7,7,A007,2407,50
7,7,A007,2408,71
7,7,A007,2409,59
7,7,A007,2410,76
7,7,A007,2411,65
7,7,A007,2412,69
7,7,A007,2501,72
7,7,A007,2502,73
7,7,A007,2503,60
7,7,A007,2504,61
7,7,A007,2505,90
7,7,A007,2506,59
7,7,A007,2507,83
7,7,A007,2508,70
7,7,A007,2509,42
7,7,A011,2401,2754
7,7,A011,2402,2656
7,7,A011,2403,2704
7,7,A011,2404,4676
7,7,A011,2405,1962
7,7,A011,2406,2692
7,7,A011,2407,5224
7,7,A011,2408,4257
7,7,A011,2409,3500
7,7,A011,2410,4165
7,7,A011,2411,3463
7,7,A011,2412,3667
7,7,A011,2501,1452
7,7,A011,2502,2072
7,7,A011,2503,2320
7,7,A011,2504,2003
7,7,A011,2505,2064
7,7,A011,2506,1953
7,7,A011,2507,2521
7,7,A011,2508,2684
7,7,A011,2509,1277
7,7,A012,2401,12733
7,7,A012,2402,12118
7,7,A012,2403,12651
7,7,A012,2404,12897
7,7,A012,2405,14023
7,7,A012,2406,13131
7,7,A012,2407,14503
7,7,A012,2408,15345
7,7,A012,2409,13531
7,7,A012,2410,14597
7,7,A012,2411,14503
7,7,A012,2412,16395
7,7,A012,2501,14063
7,7,A012,2502,12519
7,7,A012,2503,14493
7,7,A012,2504,15273
7,7,A012,2505,15516
7,7,A012,2506,14899
7,7,A012,2507,15932
7,7,A012,2508,16370
7,7,A012,2509,8059
7,7,A014,2401,154
7,7,A014,2402,200
7,7,A014,2403,135
7,7,A014,2404,150
7,7,A014,2405,59
7,7,A014,2406,48
7,7,A014,2407,40
7,7,A014,2408,45
7,7,A014,2409,165
7,7,A014,2410,105
7,7,A014,2411,123
7,7,A014,2412,126
7,7,A014,2501,141
7,7,A014,2502,78
7,7,A014,2503,61
7,7,A014,2504,259
7,7,A014,2505,704
7,7,A014,2506,493
7,7,A014,2507,606
7,7,A014,2508,557
7,7,A014,2509,325
7,7,A015,2401,2750
7,7,A015,2402,2892
7,7,A015,2403,2908
7,7,A015,2404,2982
7,7,A015,2405,2811
7,7,A015,2406,2776
7,7,A015,2407,3170
7,7,A015,2408,3949
7,7,A015,2409,3597
7,7,A015,2410,3530
7,7,A015,2411,3336
7,7,A015,2412,4065
7,7,A015,2501,3541
7,7,A015,2502,3156
7,7,A015,2503,4022
7,7,A015,2504,4097
7,7,A015,2505,4155
7,7,A015,2506,4423
7,7,A015,2507,4896
7,7,A015,2508,5049
7,7,A015,2509,2462
7,7,A016,2401,801
7,7,A016,2402,858
7,7,A016,2403,923
7,7,A016,2404,1015
7,7,A016,2405,1122
7,7,A016,2406,1183
7,7,A016,2407,1300
7,7,A016,2408,1438
7,7,A016,2409,1373
7,7,A016,2410,1478
7,7,A016,2411,1418
7,7,A016,2412,1626
7,7,A016,2501,1402
7,7,A016,2502,1310
7,7,A016,2503,1554
7,7,A016,2504,1580
7,7,A016,2505,1492
7,7,A016,2506,1633
7,7,A016,2507,1717
7,7,A016,2508,1829
7,7,A016,2509,880
7,7,A017,2401,131
7,7,A017,2402,143
7,7,A017,2403,170
7,7,A017,2404,203
7,7,A017,2405,150
7,7,A017,2406,211
7,7,A017,2407,165
7,7,A017,2408,144
7,7,A017,2409,117
7,7,A017,2410,139
7,7,A017,2411,93
7,7,A017,2412,59
7,7,A019,2407,200
7,7,A019,2408,400
7,7,A019,2409,240
7,7,A019,2410,220
7,7,A019,2411,721
7,7,A019,2412,116
7,7,A019,2501,872
7,7,A019,2502,866
7,7,A019,2503,556
7,7,A019,2504,1486
7,7,A019,2505,2483
7,7,A019,2506,1238
7,7,A019,2507,2040
7,7,A019,2508,287
7,7,A019,2509,1098
7,7,A020,2403,5
7,7,A020,2404,286
7,7,A020,2405,1
7,7,A020,2407,101
7,7,A020,2408,104
7,7,A020,2409,13
7,7,A020,2410,4
7,7,A020,2411,165
7,7,A020,2412,171
7,7,A020,2501,579
7,7,A020,2502,89
7,7,A020,2503,415
7,7,A020,2504,287
7,7,A020,2505,317
7,7,A020,2506,301
7,7,A020,2507,293
7,7,A020,2508,291
7,7,A020,2509,154
7,7,A021,2404,71
7,7,A021,2408,800
7,7,A021,2411,6
7,7,A022,2404,189
7,7,A022,2405,3
7,7,A022,2406,5
7,7,A022,2407,7
7,7,A022,2409,14
7,7,A022,2410,3
7,7,A026,2405,143
7,7,A026,2406,132
7,7,A026,2407,657
7,7,A026,2408,74
7,7,A026,2409,35
7,7,A026,2410,74
7,7,A026,2411,55
7,7,A026,2412,23
7,7,A026,2501,5
7,7,A026,2503,7
7,7,A026,2504,5
7,7,A026,2505,6
7,7,A026,2506,6
7,7,A026,2507,12
7,7,A026,2508,82
7,7,A026,2509,1
7,7,A027,2405,31
7,7,A027,2406,34
7,7,A027,2407,166
7,7,A027,2408,169
7,7,A027,2409,118
7,7,A027,2410,116
7,7,A027,2411,108
7,7,A027,2412,100
7,7,A027,2501,90
7,7,A027,2502,72
7,7,A027,2503,72
7,7,A027,2504,51
7,7,A027,2505,64
7,7,A027,2506,57
7,7,A027,2507,62
7,7,A027,2508,79
7,7,A027,2509,31
7,7,A029,2508,5
7,7,A032,2508,2
7,7,A034,2412,2
7,7,A034,2501,43
7,7,A034,2502,45
7,7,A034,2503,71
7,7,A034,2504,63
7,7,A034,2505,92
7,7,A034,2506,102
7,7,A034,2507,118
7,7,A034,2508,129
7,7,A034,2509,75
7,7,A036,2411,2
7,7,A036,2412,10
7,7,A036,2501,32
7,7,A036,2502,16
7,7,A036,2503,8
7,7,A036,2504,10
7,7,A036,2505,332
7,7,A036,2506,50
7,7,A036,2507,29
7,7,A036,2508,51
7,7,A036,2509,38
7,7,A039,2412,169
7,7,A039,2501,445
7,7,A039,2502,678
7,7,A039,2503,131
7,7,A040,2412,203
7,7,A040,2501,557
7,7,A040,2502,379
7,7,A040,2503,502
7,7,A040,2504,340
7,7,A040,2505,380
7,7,A040,2506,507
7,7,A040,2507,535
7,7,A040,2508,391
7,7,A040,2509,280
7,7,A044,2504,2
7,7,A044,2505,1
7,7,A046,2503,401
7,7,A046,2504,549
7,7,A046,2505,2396
7,7,A046,2506,3875
7,7,A046,2507,34
7,7,A046,2508,1249
7,7,A046,2509,28
7,7,A047,2502,4
7,7,A047,2503,64
7,7,A047,2504,60
7,7,A048,2502,21
7,7,A048,2503,187
7,7,A048,2504,221
7,7,A049,2502,31
7,7,A049,2503,297
7,7,A049,2504,316
7,7,A050,2503,536
7,7,A050,2504,607
7,7,A050,2505,867
7,7,A050,2506,1135
7,7,A050,2507,2102
7,7,A050,2508,1815
7,7,A050,2509,798
7,7,A051,2503,215
7,7,A051,2504,480
7,7,A051,2505,621
7,7,A051,2506,745
7,7,A051,2507,1221
7,7,A051,2508,1312
7,7,A051,2509,788
7,7,A052,2504,16
7,7,A052,2505,197
7,7,A052,2506,270
7,7,A052,2507,261
7,7,A052,2508,312
7,7,A052,2509,297
7,7,A053,2503,23
7,7,A053,2504,169
7,7,A053,2505,145
7,7,A053,2506,196
7,7,A053,2507,234
7,7,A053,2508,238
7,7,A053,2509,171
7,7,A054,2505,39
7,7,A054,2506,6
7,7,A054,2507,23
7,7,A054,2508,49
7,7,A054,2509,5
7,7,A055,2504,67
7,7,A055,2505,1017
7,7,A055,2506,240
7,7,A055,2507,51
7,7,A056,2505,298
7,7,A056,2506,291
7,7,A057,2504,377
7,7,A057,2505,695
7,7,A057,2506,76
7,7,A057,2507,770
7,7,A057,2508,341
7,7,A057,2509,26
7,7,A058,2507,470
7,7,A058,2508,18
7,7,A059,2507,470
7,7,A059,2508,18
7,7,A060,2507,481
7,7,A060,2508,18
7,7,A061,2507,481
7,7,A061,2508,18
7,7,A062,2507,481
7,7,A062,2508,18
7,7,A063,2507,11
7,7,A064,2508,2
7,7,A064,2509,184
7,7,A065,2507,476
7,7,A065,2508,233
7,7,A065,2509,89
7,7,A066,2508,2
7,7,A066,2509,81
7,7,A101,2401,17
7,7,A101,2402,8
7,7,A101,2403,9
7,7,A101,2404,18
7,7,A101,2405,8
7,7,A102,2401,30
7,7,A102,2402,27
7,7,A102,2403,37
7,7,A102,2404,41
7,7,A102,2405,9
7,7,A201,2402,9
7,7,A202,2402,6
7,7,A203,2402,6
7,7,A204,2402,24
7,7,A204,2406,24
7,7,A204,2407,15
7,7,A204,2408,6
7,7,A204,2409,10
7,7,A204,2503,2
7,7,A205,2402,19
7,7,A205,2406,8
7,7,A205,2407,6
7,7,A205,2408,3
7,7,A205,2409,7
7,7,A205,2410,1
7,7,A205,2411,1
7,7,A206,2402,21
7,7,A301,2402,12
7,7,A302,2402,44
7,7,A303,2404,189
7,7,A303,2405,3
7,7,A303,2406,5
7,7,A303,2407,7
7,7,A303,2409,14
7,7,A303,2410,3
7,7,A304,2404,189
7,7,A304,2405,3
7,7,A304,2406,5
7,7,A304,2407,7
7,7,A304,2409,14
7,7,A304,2410,3
7,7,A901,2406,2483
7,7,A901,2407,7357
7,7,A901,2408,1806
7,7,A902,2406,497
7,7,A902,2407,1308
7,7,A902,2408,459
7,7,A904,2411,447
7,7,A904,2412,443
7,7,A904,2501,432
7,7,A905,2411,75
7,7,A905,2412,58
7,7,A905,2501,91
7,7,A906,2410,136
7,7,A906,2411,493
7,7,A906,2412,174
7,7,A907,2410,61
7,7,A907,2411,114
7,7,B001,2401,2885
7,7,B001,2402,2799
7,7,B001,2403,2874
7,7,B001,2404,5030
7,7,B001,2405,2112
7,7,B001,2406,2903
7,7,B001,2407,5389
7,7,B001,2408,4401
7,7,B001,2409,3617
7,7,B001,2410,4304
7,7,B001,2411,3556
7,7,B001,2412,3746
7,7,B001,2501,1651
7,7,B001,2502,2245
7,7,B001,2503,2563
7,7,B001,2504,2216
7,7,B001,2505,2327
7,7,B001,2506,2301
7,7,B001,2507,2873
7,7,B001,2508,3017
7,7,B001,2509,1483
7,7,B002,2401,12733
7,7,B002,2402,12118
7,7,B002,2403,12651
7,7,B002,2404,12897
7,7,B002,2405,14023
7,7,B002,2406,13131
7,7,B002,2407,14503
7,7,B002,2408,15345
7,7,B002,2409,13531
7,7,B002,2410,14597
7,7,B002,2411,14503
7,7,B002,2412,16499
7,7,B002,2501,14287
7,7,B002,2502,12727
7,7,B002,2503,14802
7,7,B002,2504,15476
7,7,B002,2505,15764
7,7,B002,2506,15166
7,7,B002,2507,16824
7,7,B002,2508,18680
7,7,B002,2509,9264
7,7,B003,2401,801
7,7,B003,2402,858
7,7,B003,2403,923
7,7,B003,2404,1015
7,7,B003,2405,1122
7,7,B003,2406,1183
7,7,B003,2407,1300
7,7,B003,2408,1438
7,7,B003,2409,1373
7,7,B003,2410,1478
7,7,B003,2411,1418
7,7,B003,2412,1707
7,7,B003,2501,1579
7,7,B003,2502,1353
7,7,B003,2503,1598
7,7,B003,2504,1736
7,7,B003,2505,1637
7,7,B003,2506,1829
7,7,B003,2507,1864
7,7,B003,2508,18
7,7,B004,2401,47
7,7,B004,2402,35
7,7,B004,2403,46
7,7,B004,2404,59
7,7,B004,2405,76
7,7,B004,2406,54
7,7,B004,2407,72
7,7,B004,2408,87
7,7,B004,2409,71
7,7,B004,2410,92
7,7,B004,2411,72
7,7,B004,2412,82
7,7,B004,2501,84
7,7,B004,2502,85
7,7,B004,2503,67
7,7,B004,2504,71
7,7,B004,2505,108
7,7,B004,2506,71
7,7,B004,2507,94
7,7,B004,2508,86
7,7,B004,2509,47
7,7,B005,2401,154
7,7,B005,2402,200
7,7,B005,2403,140
7,7,B005,2404,507
7,7,B005,2405,60
7,7,B005,2406,48
7,7,B005,2407,341
7,7,B005,2408,1349
7,7,B005,2409,429
7,7,B005,2410,355
7,7,B005,2411,1028
7,7,B005,2412,297
7,7,B005,2501,800
7,7,B005,2502,527
7,7,B005,2503,816
7,7,B005,2504,866
7,7,B005,2505,1922
7,7,B005,2506,1234
7,7,B005,2507,2099
7,7,B005,2508,848
7,7,B005,2509,479
7,7,B006,2401,2750
7,7,B006,2402,2892
7,7,B006,2403,2908
7,7,B006,2404,2982
7,7,B006,2405,2811
7,7,B006,2406,2776
7,7,B006,2407,3170
7,7,B006,2408,3949
7,7,B006,2409,3597
7,7,B006,2410,3530
7,7,B006,2411,3336
7,7,B006,2412,4166
7,7,B006,2501,3942
7,7,B006,2502,3484
7,7,B006,2503,4097
7,7,B006,2504,4705
7,7,B006,2505,4877
7,7,B006,2506,4924
7,7,B006,2507,5336
7,7,B006,2508,5160
7,7,B006,2509,2580
7,7,B007,2402,21
7,7,B008,2402,12
7,7,B009,2402,64
7,7,B009,2406,32
7,7,B009,2407,21
7,7,B009,2408,9
7,7,B009,2409,17
7,7,B009,2410,1
7,7,B009,2411,1
7,7,B009,2503,2
7,7,B010,2402,44
7,7,B011,2404,38
7,7,B011,2405,3
7,7,B011,2406,5
7,7,B011,2407,7
7,7,B011,2409,14
7,7,B011,2410,3
7,7,B013,2405,174
7,7,B013,2406,166
7,7,B013,2407,823
7,7,B013,2408,243
7,7,B013,2409,153
7,7,B013,2410,190
7,7,B013,2411,163
7,7,B013,2412,123
7,7,B013,2501,95
7,7,B013,2502,72
7,7,B013,2503,79
7,7,B013,2504,56
7,7,B013,2505,70
7,7,B013,2506,63
7,7,B013,2507,74
7,7,B013,2508,161
7,7,B013,2509,32
7,7,B014,2411,2
7,7,B014,2412,10
7,7,B014,2501,32
7,7,B014,2502,16
7,7,B014,2503,8
7,7,B014,2504,10
7,7,B014,2505,332
7,7,B014,2506,50
7,7,B014,2507,29
7,7,B014,2508,51
7,7,B014,2509,38
7,7,B015,2412,184
7,7,B015,2501,836
7,7,B015,2502,856
7,7,B015,2503,1023
7,7,B015,2504,2024
7,7,B015,2505,2505
7,7,B015,2506,373
7,7,B015,2507,1170
7,7,B015,2508,519
7,7,B015,2509,350
7,7,B019,2503,300
7,7,B019,2504,440
7,7,B019,2505,2360
7,7,B019,2506,3860
7,7,B019,2508,1220
7,7,B019,2509,840
7,7,B020,2503,101
7,7,B020,2504,125
7,7,B020,2505,233
7,7,B020,2506,285
7,7,B020,2507,771
7,7,B020,2508,574
7,7,B020,2509,414
7,7,B021,2505,539
7,7,B021,2506,1880
7,7,B021,2507,3323
7,7,B021,2508,3127
7,7,B021,2509,1586
7,7,B022,2508,2
7,7,B022,2509,81
8,4,100013,2403,3
8,4,100013,2404,10
8,4,100013,2406,2
8,4,100013,2407,11
8,4,100013,2409,4
8,4,100013,2410,1
8,4,100013,2502,3
8,4,100013,2505,6
8,4,100013,2506,2
8,4,100013,2507,2
8,4,100013,2508,8
8,4,100020,2402,26
8,4,100020,2403,520
8,4,100020,2404,1922
8,4,100020,2406,3
8,4,100020,2407,27
8,4,100020,2408,47
8,4,100020,2409,82
8,4,100020,2410,508
8,4,100020,2411,24
8,4,100020,2412,2
8,4,100020,2504,8
8,4,100020,2505,167
8,4,100020,2506,184
8,4,100020,2507,95
8,4,100020,2508,157
8,4,100020,2509,37
8,4,100021,2402,18
8,4,100021,2403,310
8,4,100021,2404,1136
8,4,100021,2406,3
8,4,100021,2407,311
8,4,100021,2408,47
8,4,100021,2409,82
8,4,100021,2410,408
8,4,100021,2411,24
8,4,100021,2412,2
8,4,100021,2504,20
8,4,100021,2505,89
8,4,100021,2506,106
8,4,100021,2507,52
8,4,100021,2508,138
8,4,100021,2509,18
8,4,100022,2402,18
8,4,100022,2403,320
8,4,100022,2404,1126
8,4,100022,2406,2
8,4,100022,2407,311
8,4,100022,2408,47
8,4,100022,2409,107
8,4,100022,2410,408
8,4,100022,2411,24
8,4,100022,2412,2
8,4,100022,2502,13
8,4,100022,2503,1
8,4,100022,2504,7
8,4,100022,2505,115
8,4,100022,2506,235
8,4,100022,2507,87
8,4,100022,2508,134
8,4,100022,2509,35
8,4,100023,2402,18
8,4,100023,2403,210
8,4,100023,2404,1900
8,4,100023,2405,80
8,4,100023,2406,3
8,4,100023,2407,8
8,4,100023,2408,47
8,4,100023,2409,82
8,4,100023,2410,508
8,4,100023,2411,24
8,4,100023,2412,2
8,4,100023,2504,27
8,4,100023,2505,156
8,4,100023,2506,162
8,4,100023,2507,93
8,4,100023,2508,70
8,4,100023,2509,36
8,4,100024,2403,303
8,4,100024,2404,20
8,4,100024,2406,2
8,4,100024,2407,11
8,4,100024,2409,4
8,4,100024,2410,1
8,4,100024,2502,3
8,4,100024,2505,5
8,4,100024,2507,2
8,4,100024,2508,8
8,4,100031,2406,5
8,4,100031,2407,20
8,4,100031,2408,115
8,4,100031,2409,156
8,4,100031,2410,27
8,4,100031,2411,174
8,4,100031,2412,1
8,4,100031,2501,3
8,4,100031,2502,12
8,4,100031,2503,2
8,4,100031,2505,6
8,4,100031,2507,7
8,4,100031,2508,3
8,4,100032,2406,5
8,4,100032,2407,20
8,4,100032,2408,125
8,4,100032,2409,136
8,4,100032,2410,62
8,4,100032,2411,207
8,4,100032,2412,1
8,4,100032,2501,3
8,4,100032,2502,12
8,4,100032,2503,2
8,4,100032,2505,6
8,4,100032,2507,7
8,4,100032,2508,3
8,4,100033,2406,5
8,4,100033,2407,20
8,4,100033,2408,95
8,4,100033,2409,134
8,4,100033,2410,37
8,4,100033,2411,170
8,4,100033,2412,1
8,4,100033,2501,3
8,4,100033,2502,12
8,4,100033,2503,2
8,4,100033,2505,6
8,4,100033,2507,6
8,4,100033,2508,3
8,4,100034,2403,5
8,4,100034,2404,10
8,4,100034,2406,2
8,4,100034,2407,11
8,4,100034,2409,4
8,4,100034,2410,1
8,4,100034,2502,11
8,4,100034,2503,3
8,4,100034,2505,6
8,4,100034,2506,7
8,4,100034,2507,3
8,4,100034,2508,8
8,4,100035,2403,3
8,4,100035,2404,10
8,4,100035,2406,2
8,4,100035,2407,11
8,4,100035,2409,4
8,4,100035,2410,4
8,4,100035,2502,11
8,4,100035,2503,3
8,4,100035,2505,6
8,4,100035,2506,4
8,4,100035,2507,2
8,4,100035,2508,8
8,4,100044,2405,36
8,4,100044,2406,56
8,4,100044,2407,408
8,4,100044,2501,1
8,4,100044,2502,49
8,4,100045,2405,36
8,4,100045,2406,56
8,4,100045,2407,8
8,4,100045,2501,1
8,4,100045,2502,49
8,4,100046,2405,36
8,4,100046,2406,56
8,4,100046,2407,8
8,4,100046,2501,0
8,4,100047,2405,36
8,4,100047,2406,56
8,4,100047,2407,308
8,4,100047,2501,1
8,4,100047,2502,46
8,4,100047,2503,3
8,4,100088,2502,5
8,4,100089,2502,16
8,4,100090,2502,6
8,4,100091,2502,16
8,4,100092,2502,103
8,4,100092,2503,11
8,4,100092,2504,13
8,4,100092,2505,1
8,4,100093,2502,48
8,4,100093,2503,9
8,4,100093,2504,29
8,4,100093,2505,10
8,4,100094,2502,86
8,4,100094,2503,10
8,4,100094,2504,12
8,4,100095,2502,45
8,4,100095,2503,10
8,4,100095,2504,56
8,4,100095,2505,27
8,4,100102,2504,19
8,4,2039,2406,2
8,4,2039,2502,6
8,4,2040,2406,2
8,4,2040,2502,6
8,4,2041,2406,2
8,4,2042,2406,2
8,4,2043,2406,2
8,4,2044,2403,4
8,4,2044,2406,2
8,4,2045,2406,2
8,4,2045,2507,60
8,4,2046,2406,2
8,4,2047,2403,200
8,4,2047,2406,2
8,4,2047,2507,60
8,4,2048,2406,2
8,4,300013,2406,5
8,4,300013,2407,20
8,4,300013,2409,4
8,4,300013,2410,23
8,4,300013,2502,10
8,4,300014,2406,5
8,4,300014,2407,20
8,4,300014,2409,4
8,4,300014,2410,28
8,4,300014,2502,10
8,4,900013,2411,1
8,4,900013,2503,50
8,4,900013,2504,100
8,4,900013,2505,300
8,4,900013,2506,700
8,4,900013,2507,450
8,4,900014,2411,1
8,4,900014,2503,50
8,4,900014,2504,100
8,4,900014,2505,350
8,4,900014,2506,700
8,4,900014,2507,584
8,4,980002,2403,20
8,4,980005,2403,27
8,4,980013,2409,35
8,4,980013,2410,21
8,4,980013,2411,8
8,4,980013,2412,130
8,4,980013,2502,162
8,4,980013,2503,26
8,4,980013,2504,77
8,4,980013,2507,87
8,4,980014,2409,15
8,4,980014,2410,12
8,4,980014,2411,7
8,4,980014,2412,296
8,4,980014,2502,128
8,4,980014,2503,33
8,4,980014,2504,63
8,4,980014,2507,76
8,4,980015,2409,15
8,4,980015,2410,11
8,4,980015,2411,7
8,4,980015,2412,150
8,4,980015,2502,10
8,4,980015,2503,24
8,4,980015,2504,65
8,4,980015,2507,6
8,4,980016,2409,14
8,4,980016,2410,11
8,4,980016,2411,7
8,4,980016,2412,20
8,4,980016,2502,72
8,4,980016,2503,17
8,4,980016,2504,43
8,4,980016,2507,48
8,4,980023,2408,2
8,4,980023,2507,2
8,4,980024,2408,2
8,4,980024,2504,3
8,4,980024,2507,6
8,4,980025,2408,14
8,4,980025,2504,3
8,4,980025,2507,11
8,4,980026,2408,23
8,4,980026,2410,2
8,4,980026,2504,6
8,4,980026,2507,11
8,4,980027,2504,1
8,4,980037,2504,18
8,4,980038,2504,2
8,4,980039,2504,18
8,4,990004,2502,6
8,4,990006,2502,6
8,4,990009,2502,6
8,4,990011,2502,6
8,4,A102,2403,1
8,4,B003,2404,150
8,4,B004,2403,1
8,7,100013,2401,719
8,7,100013,2402,789
8,7,100013,2403,964
8,7,100013,2404,1031
8,7,100013,2405,985
8,7,100013,2406,859
8,7,100013,2407,1097
8,7,100013,2408,1162
8,7,100013,2409,1122
8,7,100013,2410,1216
8,7,100013,2411,1183
8,7,100013,2412,1204
8,7,100013,2501,1023
8,7,100013,2502,1042
8,7,100013,2503,1128
8,7,100013,2504,1333
8,7,100013,2505,1490
8,7,100013,2506,1680
8,7,100013,2507,1863
8,7,100013,2508,1792
8,7,100013,2509,952
8,7,100020,2401,107388
8,7,100020,2402,111250
8,7,100020,2403,122166
8,7,100020,2404,122617
8,7,100020,2405,112141
8,7,100020,2406,106559
8,7,100020,2407,117143
8,7,100020,2408,122179
8,7,100020,2409,107773
8,7,100020,2410,118494
8,7,100020,2411,118562
8,7,100020,2412,133174
