在庫日,倉庫ID,倉庫名,ブロックID,ブロック略称,ロケ,商品ID,バーコード,商品名,ロット,有効期限,品質区分ID,品質区分名,在庫数(引当数を含む),引当数,ロケ引当条件,ロケ業務区分,取置取引先ID,取置取引先名,棚卸状況,検索名称,検索名称２,大分類,中分類,小分類,商品予備項目００１,商品予備項目００２,商品予備項目００３,商品予備項目００４,商品予備項目００５,商品予備項目００６,商品予備項目００７,商品予備項目００８,商品予備項目００９,商品予備項目０１０,最終入荷日,最終出荷日,ブロック引当順
"20260126","7","大阪","964","KIFU","000-001-01","980028","","【寄付】レトルト_ポーク100g","","20270315","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213","800"
"20260126","7","大阪","964","KIFU","000-001-01","980028","","【寄付】レトルト_ポーク100g","","20270423","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213","800"
"20260126","7","大阪","964","KIFU","000-001-01","980028","","【寄付】レトルト_ポーク100g","","20270316","1","良品","8","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213","800"
"20260126","7","大阪","964","KIFU","000-001-01","980029","","【寄付】レトルト_フィッシュ100g","","20270311","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980029","","【寄付】レトルト_フィッシュ100g","","20270222","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980029","","【寄付】レトルト_フィッシュ100g","","20270424","1","良品","11","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980029","","【寄付】レトルト_フィッシュ100g","","20270423","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980029","","【寄付】レトルト_フィッシュ100g","","20270911","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980029","","【寄付】レトルト_フィッシュ100g","","20261112","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980030","","【寄付】レトルト_ジビエ100g","","20270304","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980030","","【寄付】レトルト_ジビエ100g","","20270326","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980030","","【寄付】レトルト_ジビエ100g","","20270918","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980030","","【寄付】レトルト_ジビエ100g","","20270506","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980030","","【寄付】レトルト_ジビエ100g","","20270214","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980030","","【寄付】レトルト_ジビエ100g","","20270413","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980030","","【寄付】レトルト_ジビエ100g","","20270530","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980031","","【寄付】レトルト_チキン50g","","20270416","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980031","","【寄付】レトルト_チキン50g","","20270420","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980031","","【寄付】レトルト_チキン50g","","20270602","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980031","","【寄付】レトルト_チキン50g","","20270916","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980031","","【寄付】レトルト_チキン50g","","20270804","1","良品","9","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980031","","【寄付】レトルト_チキン50g","","20270822","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980031","","【寄付】レトルト_チキン50g","","20270512","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980032","","【寄付】レトルト_ポーク50g","","20270928","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980032","","【寄付】レトルト_ポーク50g","","20270429","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980032","","【寄付】レトルト_ポーク50g","","20270503","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980032","","【寄付】レトルト_ポーク50g","","20270802","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980032","","【寄付】レトルト_ポーク50g","","20270629","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980032","","【寄付】レトルト_ポーク50g","","20270315","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20270206","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20261110","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20270617","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20270314","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20270618","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20270824","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980033","","【寄付】レトルト_フィッシュ50g","","20270908","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980034","","【寄付】レトルト_ジビエ50g","","20270317","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980034","","【寄付】レトルト_ジビエ50g","","20261224","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980034","","【寄付】レトルト_ジビエ50g","","20270917","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980034","","【寄付】レトルト_ジビエ50g","","20270829","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980034","","【寄付】レトルト_ジビエ50g","","20270604","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980042","","【寄付】ココグルメ・ドライ　チキン＆フィッシュ100g","","20260618","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980043","","【寄付】ココグルメ・ドライ　チキン＆フィッシュ850g","","20260708","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980043","","【寄付】ココグルメ・ドライ　チキン＆フィッシュ850g","","20260618","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980044","","【寄付】フリーズドライ納豆10g(常温)","","20260410","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-01","980045","","【寄付】 国産野菜のフリーズドライ4g","","20260618","1","良品","17","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-02","910003","","【寄付】ミャオピュア_レトルト_まぐろ50g","","20251228","3","Ｃ品","223","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","000-001-02","980028","","【寄付】レトルト_ポーク100g","","20260416","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213","800"
"20260126","7","大阪","964","KIFU","000-001-02","980028","","【寄付】レトルト_ポーク100g","","20270315","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213","800"
"20260126","7","大阪","964","KIFU","000-001-02","980028","","【寄付】レトルト_ポーク100g","","20260911","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20241213","800"
"20260126","7","大阪","964","KIFU","000-001-02","980030","","【寄付】レトルト_ジビエ100g","","20261105","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-001-02","980030","","【寄付】レトルト_ジビエ100g","","20270307","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-002-01","980031","","【寄付】レトルト_チキン50g","","20261214","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-002-01","980031","","【寄付】レトルト_チキン50g","","20270309","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-002-01","980033","","【寄付】レトルト_フィッシュ50g","","20270207","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","800"
"20260126","7","大阪","964","KIFU","000-002-02","910001","","【寄付】レトルト_まぐろ&タラ50g","","20261229","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20251211","800"
"20260126","7","大阪","964","KIFU","000-002-02","910002","","【寄付】レトルト_かつお&サーモン50g","","20251230","3","Ｃ品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","000-002-02","910003","","【寄付】ミャオピュア_レトルト_まぐろ50g","","20251228","3","Ｃ品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","000-002-02","910004","","【寄付】ミャオピュア_レトルト_かつお50g","","20251227","3","Ｃ品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20261207","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20270315","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20261027","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","000-002-02","980032","","【寄付】レトルト_ポーク50g","","20261208","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250929","800"
"20260126","7","大阪","964","KIFU","001-025-10","980025","","【寄付】プチ_チキン120g","","20251020","3","Ｃ品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-025-11","980025","","【寄付】プチ_チキン120g","","20251125","3","Ｃ品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-025-12","980025","","【寄付】プチ_チキン120g","","20251214","3","Ｃ品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-025-12","980025","","【寄付】プチ_チキン120g","","20251213","3","Ｃ品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-01","980014","","【寄付】ココグルメ_ポーク100g","","20260106","3","Ｃ品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-02","980014","","【寄付】ココグルメ_ポーク100g","","20261108","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-02","980014","","【寄付】ココグルメ_ポーク100g","","20261231","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-02","980014","","【寄付】ココグルメ_ポーク100g","","20261210","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-02","980014","","【寄付】ココグルメ_ポーク100g","","20261202","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-02","980025","","【寄付】プチ_チキン120g","","20260217","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-02","980037","","【寄付】ケア_早期腎臓サポート100g","","20260205","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-02","980037","","【寄付】ケア_早期腎臓サポート100g","","20260304","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-02","980037","","【寄付】ケア_早期腎臓サポート100g","","20260204","1","良品","41","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-02","980038","","【寄付】ケア_消化器サポート100g","","20261229","1","良品","10","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-03","980013","","【寄付】ココグルメ_チキン100g","","20260314","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-03","980016","","【寄付】ココグルメ_ジビエ100g","","20260302","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-03","980016","","【寄付】ココグルメ_ジビエ100g","","20260628","1","良品","10","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-03","980023","","【寄付】プチ_フィッシュ120g","","20260308","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980025","","【寄付】プチ_チキン120g","","20260324","1","良品","5","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980025","","【寄付】プチ_チキン120g","","20260321","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980025","","【寄付】プチ_チキン120g","","20260323","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980025","","【寄付】プチ_チキン120g","","20260325","1","良品","12","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260414","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260311","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260708","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260812","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980026","","【寄付】プチ_ポーク120g","","20260310","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-03","980037","","【寄付】ケア_早期腎臓サポート100g","","20260304","1","良品","20","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-03","980037","","【寄付】ケア_早期腎臓サポート100g","","20260303","1","良品","14","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-04","980024","","【寄付】プチ_ジビエ120g","","20260427","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-04","980024","","【寄付】プチ_ジビエ120g","","20260830","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-04","980025","","【寄付】プチ_チキン120g","","20260407","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-04","980026","","【寄付】プチ_ポーク120g","","20260419","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-04","980026","","【寄付】プチ_ポーク120g","","20260416","1","良品","9","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-04","980026","","【寄付】プチ_ポーク120g","","20260415","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-04","980037","","【寄付】ケア_早期腎臓サポート100g","","20260707","1","良品","8","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-04","980037","","【寄付】ケア_早期腎臓サポート100g","","20260407","1","良品","16","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-05","980024","","【寄付】プチ_ジビエ120g","","20260502","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-05","980024","","【寄付】プチ_ジビエ120g","","20260527","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-05","980037","","【寄付】ケア_早期腎臓サポート100g","","20260504","1","良品","14","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-06","980013","","【寄付】ココグルメ_チキン100g","","20260628","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-06","980015","","【寄付】ココグルメ_フィッシュ100g","","20260228","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-06","980016","","【寄付】ココグルメ_ジビエ100g","","20260626","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-06","980016","","【寄付】ココグルメ_ジビエ100g","","20260607","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-06","980025","","【寄付】プチ_チキン120g","","20260624","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-06","980025","","【寄付】プチ_チキン120g","","20260629","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-06","980025","","【寄付】プチ_チキン120g","","20260625","1","良品","6","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-06","980026","","【寄付】プチ_ポーク120g","","20260618","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-06","980026","","【寄付】プチ_ポーク120g","","20260614","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980013","","【寄付】ココグルメ_チキン100g","","20260701","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-07","980015","","【寄付】ココグルメ_フィッシュ100g","","20260721","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-07","980015","","【寄付】ココグルメ_フィッシュ100g","","20260726","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-07","980015","","【寄付】ココグルメ_フィッシュ100g","","20260730","1","良品","4","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
"20260126","7","大阪","964","KIFU","001-026-07","980023","","【寄付】プチ_フィッシュ120g","","20260712","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980023","","【寄付】プチ_フィッシュ120g","","20260713","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980024","","【寄付】プチ_ジビエ120g","","20260729","1","良品","10","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980024","","【寄付】プチ_ジビエ120g","","20260728","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980024","","【寄付】プチ_ジビエ120g","","20260725","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980025","","【寄付】プチ_チキン120g","","20260718","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980025","","【寄付】プチ_チキン120g","","20260714","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980026","","【寄付】プチ_ポーク120g","","20260701","1","良品","3","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980026","","【寄付】プチ_ポーク120g","","20260711","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251218","800"
"20260126","7","大阪","964","KIFU","001-026-07","980037","","【寄付】ケア_早期腎臓サポート100g","","20260706","1","良品","17","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-07","980038","","【寄付】ケア_消化器サポート100g","","20260705","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251215","800"
"20260126","7","大阪","964","KIFU","001-026-08","980013","","【寄付】ココグルメ_チキン100g","","20260803","1","良品","7","0","指定した業態に優先して取り置く","卸","","","","冷凍","","","","","","","","","","","","","","","","20251224","800"
